conversation_id,turn_number,user_id_hashed,timestamp,country,user_intent,user_emotion,topic_name,engagement_time_sec,confusion_score,trust_score,satisfaction_score,sentiment_compound,sentiment_positive,sentiment_negative,som_cluster,archetype_name,umap_1,umap_2,total_turns,hour_of_day,is_weekend
3989,6,063a6fcbd92b5f71,2024-07-17,US,information_seeking,excited,Coding Help,314.45590806975827,0.17280697381782484,0.6946158394862443,0.5023233838978338,-0.711585183217004,0.0,0.711585183217004,43,😞 Frustrated User,17.494127,-4.67557,9,0,0
3989,7,063a6fcbd92b5f71,2024-03-29,US,explanation_request,satisfied,Product Recommendations,145.57858547398274,0.3718025224802909,0.5997255406851644,0.5228287507210057,-0.25162934741945553,0.0,0.25162934741945553,1,🧐 Skeptical Critic,-3.896394,0.4307045,9,0,0
3989,8,063a6fcbd92b5f71,2024-05-21,US,task_completion,confused,Coding Help,38.33686245250768,0.6026939787794218,0.47379857581472207,0.519084163193883,0.15190804831987215,0.15190804831987215,0.0,51,🧐 Skeptical Critic,6.532301,2.1009228,9,0,0
3989,9,063a6fcbd92b5f71,2024-05-22,US,coding_help,grateful,Creative Writing,85.13473645538679,0.47484297492397465,0.4386398539914613,0.46483220848055884,0.386083931510533,0.386083931510533,0.0,23,✅ Efficient Collaborator,17.119354,14.470982,9,0,0
3990,0,8215a1c5e5313b68,2024-01-22,FR,explanation_request,neutral,News & Current Events,363.60508153183935,0.106765372606347,0.7128708163547582,0.5278303771489784,0.14129941250936262,0.14129941250936262,0.0,8,🧐 Skeptical Critic,-3.2675722,-1.9303316,11,0,0
3990,1,8215a1c5e5313b68,2024-11-06,FR,explanation_request,confused,Business Strategy,186.13486776473087,0.4302649552096232,0.7392948058700064,0.6024085236122847,0.07590462222004107,0.07590462222004107,0.0,8,🧐 Skeptical Critic,-0.5652291,0.08282336,11,0,0
3990,2,8215a1c5e5313b68,2024-10-15,FR,casual_chat,anxious,Math & Science,184.13994943609887,0.5238573587533265,0.5596024864109079,0.6745988659552506,0.41422635229409127,0.41422635229409127,0.0,45,⚖️ Balanced User,0.032220818,-10.248664,11,0,0
3990,3,8215a1c5e5313b68,2024-11-16,FR,coding_help,curious,Travel Planning,32.56376100616707,0.4905284344987178,0.7960103600835401,0.7493988686875561,0.8081001420872197,0.8081001420872197,0.0,56,🎯 Engaged Enthusiast,-8.228852,1.7955843,11,0,1
3990,4,8215a1c5e5313b68,2024-11-18,FR,problem_solving,satisfied,Creative Writing,143.97468467510961,0.15086611463447314,0.6907114571654432,0.665042474595499,0.24019803098875517,0.24019803098875517,0.0,11,😊 Optimistic Explorer,7.767715,15.526284,11,0,0
3990,5,8215a1c5e5313b68,2024-12-08,FR,advice_seeking,disappointed,Technical Support,97.90365594920104,0.4360363389344214,0.5983503550841143,0.5762849719386609,0.2034702069141016,0.2034702069141016,0.0,46,🧐 Skeptical Critic,-2.3650992,19.16609,11,0,1
3990,6,8215a1c5e5313b68,2024-11-14,FR,problem_solving,excited,Health & Wellness,52.86610376358987,0.4999748060993998,0.5647428381002304,0.6912063140343021,0.3177276426686748,0.3177276426686748,0.0,4,⚖️ Balanced User,8.208294,11.714734,11,0,0
3990,7,8215a1c5e5313b68,2024-07-02,FR,information_seeking,frustrated,Technical Support,50.763064096047344,0.40570226448015406,0.7481609501074933,0.7574263805011698,-0.09271997100422902,0.0,0.09271997100422902,26,📚 Curious Learner,16.890047,4.9221506,11,0,0
3990,8,8215a1c5e5313b68,2024-08-27,FR,brainstorming,neutral,Technical Support,31.006383303832923,0.4632223215692247,0.9360398003020727,0.758755636936734,-0.18073508362567503,0.0,0.18073508362567503,21,⚖️ Balanced User,-2.9257088,8.670929,11,0,0
3990,9,8215a1c5e5313b68,2024-06-20,FR,task_completion,anxious,Career Advice,49.45113400390281,0.6995982197357982,0.7443965711004588,0.7261449972282383,0.6174750092299305,0.6174750092299305,0.0,61,🧐 Skeptical Critic,7.6189017,-5.4822707,11,0,0
3990,10,8215a1c5e5313b68,2024-07-30,FR,explanation_request,grateful,General Knowledge,221.46912176023017,0.4197788438773603,0.7373914123946117,0.747191749342091,0.5552760913530759,0.5552760913530759,0.0,23,✅ Efficient Collaborator,19.155281,11.614127,11,0,0
3990,11,8215a1c5e5313b68,2024-02-04,FR,information_seeking,excited,Personal Development,284.47316623823815,0.4947028360449408,0.8124629615962777,0.7180818005067422,-0.08090269660502747,0.0,0.08090269660502747,26,📚 Curious Learner,17.390028,-4.5722346,11,0,1
3991,0,c6b60432af0546ae,2024-05-19,AU,task_completion,frustrated,Entertainment,65.05184834924023,0.3577891576356435,0.4876950990525275,0.6573813015837648,0.16133304837671603,0.16133304837671603,0.0,58,✅ Efficient Collaborator,-6.620197,7.540539,11,0,1
3991,1,c6b60432af0546ae,2024-05-31,AU,problem_solving,curious,Travel Planning,115.49862177903549,0.40785468102921746,0.8606642910071812,0.3765700746848805,0.2533278375951731,0.2533278375951731,0.0,11,😊 Optimistic Explorer,5.562785,14.437523,11,0,0
3991,2,c6b60432af0546ae,2024-12-28,AU,explanation_request,frustrated,Learning & Education,206.6678601593665,0.3680389340364161,0.8443868884819937,0.6070575227439636,0.2724257754839666,0.2724257754839666,0.0,16,⚖️ Balanced User,-0.35506278,-2.7194643,11,0,1
3991,3,c6b60432af0546ae,2024-04-19,AU,problem_solving,anxious,Business Strategy,88.31815654355808,0.19590384990579565,0.7464064301147975,0.6378854365092186,0.06121280983185434,0.06121280983185434,0.0,11,😊 Optimistic Explorer,11.832699,-9.027796,11,0,0
3991,4,c6b60432af0546ae,2024-01-06,AU,explanation_request,curious,Creative Writing,322.0757304146196,0.2848750270503863,0.6655837413376559,0.5721735105093113,0.40939539833063193,0.40939539833063193,0.0,8,🧐 Skeptical Critic,-4.348242,-4.6469126,11,0,1
3991,5,c6b60432af0546ae,2024-05-10,AU,task_completion,satisfied,Entertainment,335.08602657915435,0.2695845454107456,0.637082051464964,0.6993802713338926,0.5533636083425846,0.5533636083425846,0.0,60,🤔 Persistent Seeker,3.4101918,4.9362044,11,0,0
3991,6,c6b60432af0546ae,2024-04-08,AU,advice_seeking,frustrated,Entertainment,545.4795853206099,0.22765761515120375,0.5149056320873813,0.6918889584600076,0.8960805397563514,0.8960805397563514,0.0,31,✅ Efficient Collaborator,1.5039464,1.9599495,11,0,0
3991,7,c6b60432af0546ae,2024-10-05,AU,explanation_request,confused,Technical Support,164.2250646074224,0.3772290881144619,0.456860288182231,0.6340603368952216,0.37063969085515197,0.37063969085515197,0.0,17,📚 Curious Learner,-0.45568225,0.19093949,11,0,1
3991,8,c6b60432af0546ae,2024-09-04,AU,problem_solving,satisfied,Technical Support,169.67774939169124,0.6412465155036009,0.6556896896616191,0.6659806545734646,0.34985748871181815,0.34985748871181815,0.0,19,📚 Curious Learner,7.93705,15.467508,11,0,0
3991,9,c6b60432af0546ae,2024-07-20,AU,information_seeking,frustrated,Health & Wellness,135.71471211748627,0.6267037713620112,0.6644957286914124,0.6238500276237191,0.5134904378745391,0.5134904378745391,0.0,27,✅ Efficient Collaborator,16.802555,4.8986363,11,0,1
3991,10,c6b60432af0546ae,2024-04-09,AU,explanation_request,satisfied,Business Strategy,64.50155362309121,0.3842456932022316,0.6333776828281455,0.6836781548023378,-0.34000972028879084,0.0,0.34000972028879084,1,🧐 Skeptical Critic,-3.8769991,0.46375003,11,0,0
3991,11,c6b60432af0546ae,2024-05-26,AU,learning,curious,Business Strategy,226.21812622414203,0.39326027099832106,0.6299413957655172,0.6618328125991347,0.43987030441652736,0.43987030441652736,0.0,41,✅ Efficient Collaborator,13.453244,0.39263055,11,0,1
3992,0,9967bf634a4fd509,2024-11-05,FR,task_completion,satisfied,Business Strategy,171.92329956465596,0.5207427603720244,0.5498770524917876,0.38781604391628993,0.03826472308014276,0.03826472308014276,0.0,59,✅ Efficient Collaborator,3.346472,5.180623,1,0,0
3992,1,9967bf634a4fd509,2024-02-24,FR,casual_chat,frustrated,Creative Writing,79.62911830160947,0.3568635323452964,0.6730563227630781,0.47435935469422813,-0.013363168801194938,0.0,0.013363168801194938,29,⚖️ Balanced User,0.36886618,6.8962297,1,0,1
3993,0,7a91e3803259d393,2024-09-07,IN,problem_solving,neutral,Personal Development,112.82217260339492,0.6299297276445895,0.5594910259352046,0.6399826223370217,-0.42896328800097916,0.0,0.42896328800097916,2,🧐 Skeptical Critic,4.928193,18.04952,6,0,1
3993,1,7a91e3803259d393,2024-03-26,IN,creative_writing,excited,Travel Planning,86.19109295105545,0.27190494990661396,0.570416223412425,0.5981208564324244,0.4083230067435075,0.4083230067435075,0.0,54,❓ Confused Explorer,9.723545,-4.337127,6,0,0
3993,2,7a91e3803259d393,2024-05-25,IN,brainstorming,frustrated,Travel Planning,226.20064837175963,0.26093010702462716,0.4039926450588906,0.6133996500378582,-0.2694263931787575,0.0,0.2694263931787575,5,😞 Frustrated User,-9.663994,9.587069,6,0,1
3993,3,7a91e3803259d393,2024-10-18,IN,task_completion,curious,Creative Writing,167.91043898663983,0.1396763819023263,0.584489377834093,0.5861421643748408,0.34823844100131107,0.34823844100131107,0.0,59,✅ Efficient Collaborator,6.550474,4.565817,6,0,0
3993,4,7a91e3803259d393,2024-05-28,IN,coding_help,neutral,Career Advice,358.54953657470895,0.37093156977063446,0.5186131931522372,0.4231883301577739,0.42277754296987724,0.42277754296987724,0.0,57,✅ Efficient Collaborator,-5.73026,3.7542472,6,0,0
3993,5,7a91e3803259d393,2024-05-13,IN,problem_solving,anxious,Creative Writing,61.03707467797,0.4573010197059172,0.42437571046468897,0.5640245668316078,-0.017596060186679988,0.0,0.017596060186679988,11,😊 Optimistic Explorer,11.837181,-9.032023,6,0,0
3993,6,7a91e3803259d393,2024-02-09,IN,advice_seeking,neutral,Math & Science,70.32618991903945,0.4571022853873612,0.3963904717649935,0.46551141979129684,-0.4177247291386816,0.0,0.4177247291386816,38,😞 Frustrated User,3.5147123,-0.7110953,6,0,0
3994,0,5d8cd3ed4d86af1f,2024-06-21,US,casual_chat,excited,Other,41.0831102948187,0.178749317932318,0.0007690653220239207,0.21642788302715493,0.09151165148356777,0.09151165148356777,0.0,29,⚖️ Balanced User,8.450251,8.758889,9,0,0
3994,1,5d8cd3ed4d86af1f,2024-06-13,US,coding_help,frustrated,Product Recommendations,75.59358019892863,0.09620457648497154,0.2524461712724905,0.45479856450618306,-0.3715713266883077,0.0,0.3715713266883077,49,😞 Frustrated User,-3.2235606,3.8636029,9,0,0
3994,2,5d8cd3ed4d86af1f,2024-05-23,US,explanation_request,disappointed,Entertainment,115.73114919539478,0.1424457689888608,0.29886502015563887,0.08163034915292267,-0.8853899784326515,0.0,0.8853899784326515,0,😞 Frustrated User,-7.8938217,15.763838,9,0,0
3994,3,5d8cd3ed4d86af1f,2024-03-06,US,explanation_request,disappointed,Math & Science,298.9635524306554,0.5733728599372976,0.46399040834455346,0.1903421941891682,-0.31952549535141817,0.0,0.31952549535141817,18,✅ Efficient Collaborator,-7.8955474,15.765556,9,0,0
3994,4,5d8cd3ed4d86af1f,2024-12-11,US,creative_writing,frustrated,Career Advice,115.21126244646591,0.24597038344742234,0.22477059819776535,0.2176349315971204,-0.4233736155764309,0.0,0.4233736155764309,63,😞 Frustrated User,-0.8246982,-6.2026134,9,0,0
3994,5,5d8cd3ed4d86af1f,2024-07-19,US,explanation_request,curious,Entertainment,51.267399843559396,0.2328854696758788,0.13538591031571715,0.3329645040286107,-0.22034307141648332,0.0,0.22034307141648332,8,🧐 Skeptical Critic,-4.915102,-4.525581,9,0,0
3994,6,5d8cd3ed4d86af1f,2024-12-24,US,problem_solving,excited,Other,33.6568065523965,0.28734874679927747,0.17642722942458688,0.24123540012725264,-0.4400672552071905,0.0,0.4400672552071905,4,⚖️ Balanced User,8.408508,11.5140705,9,0,0
3994,7,5d8cd3ed4d86af1f,2024-12-30,US,problem_solving,curious,Career Advice,128.62489363595895,0.7518091288996953,0.3517339165829691,0.23022736006230693,-0.5702988294826199,0.0,0.5702988294826199,3,😞 Frustrated User,5.91635,14.181482,9,0,0
3994,8,5d8cd3ed4d86af1f,2024-10-17,US,task_completion,satisfied,Entertainment,530.3834044060602,0.43651787785567486,0.13409419189038074,0.29638492213190926,-0.45782290030394607,0.0,0.45782290030394607,60,🤔 Persistent Seeker,3.1281188,5.267433,9,0,0
3994,9,5d8cd3ed4d86af1f,2024-02-06,US,casual_chat,curious,Creative Writing,42.64625729807025,0.6403100220043978,0.35317849308495797,0.27136329996623465,-0.8220546876646337,0.0,0.8220546876646337,37,😞 Frustrated User,1.923046,11.939593,9,0,0
3995,0,9e0bfb635458b01e,2024-04-18,BR,advice_seeking,frustrated,Creative Writing,231.21936770559623,0.4672918189376968,0.2421548341865182,0.44315939570440055,0.23424983484498896,0.23424983484498896,0.0,39,⚖️ Balanced User,1.7316552,1.7203372,9,0,0
3995,1,9e0bfb635458b01e,2024-02-09,BR,brainstorming,confused,Learning & Education,107.91817775417044,0.5729308674617759,0.19484932660871962,0.6678263981934527,-0.23618771037138603,0.0,0.23618771037138603,13,😞 Frustrated User,-9.615014,6.738792,9,0,0
3995,2,9e0bfb635458b01e,2024-01-27,BR,task_completion,disappointed,Entertainment,33.00798299887306,0.3029260094506735,0.30267856073310795,0.4762330893058041,-0.15460527097093954,0.0,0.15460527097093954,18,✅ Efficient Collaborator,-0.8071167,14.752455,9,0,1
3995,3,9e0bfb635458b01e,2024-12-12,BR,explanation_request,curious,General Knowledge,204.87000732949835,0.6172009825232407,0.34175645279780453,0.4307621081194885,-0.3042115207563594,0.0,0.3042115207563594,8,🧐 Skeptical Critic,-4.808936,-4.616291,9,0,0
3995,4,9e0bfb635458b01e,2024-11-30,BR,problem_solving,satisfied,Learning & Education,103.4895422251881,0.21904053775746601,0.18089840312563676,0.42307022218944834,0.13709768025146735,0.13709768025146735,0.0,2,🧐 Skeptical Critic,7.898054,15.737731,9,0,1
3995,5,9e0bfb635458b01e,2024-08-17,BR,coding_help,confused,Learning & Education,594.0816396952752,0.6670713181989705,0.5641234091024625,0.5373951970691957,-0.5931977293778048,0.0,0.5931977293778048,49,😞 Frustrated User,-11.2960005,3.142497,9,0,1
3995,6,9e0bfb635458b01e,2024-11-18,BR,explanation_request,disappointed,Health & Wellness,38.439083960110715,0.8302714540635303,0.49789957566485993,0.42670340581621513,0.17705704974825015,0.17705704974825015,0.0,18,✅ Efficient Collaborator,-7.83321,15.700552,9,0,0
3995,7,9e0bfb635458b01e,2024-10-25,BR,brainstorming,satisfied,Math & Science,34.73261527848574,0.3077796342494694,0.45286003419772775,0.4229947959523489,0.12666871757038745,0.12666871757038745,0.0,21,⚖️ Balanced User,-5.9847226,10.614841,9,0,0
3995,8,9e0bfb635458b01e,2024-03-11,BR,brainstorming,neutral,Travel Planning,202.12362099410262,0.5964586472041953,0.28786621500088777,0.4139304652705773,0.08407686139526926,0.08407686139526926,0.0,13,😞 Frustrated User,-2.7373667,8.6783285,9,0,0
3995,9,9e0bfb635458b01e,2024-08-31,BR,brainstorming,satisfied,Learning & Education,54.44859712969519,0.2909191096763665,0.5272408446484731,0.41311525845865965,-0.8095231811424649,0.0,0.8095231811424649,13,😞 Frustrated User,-5.7343864,10.405398,9,0,1
3996,0,e29d94ae806b2cf7,2024-07-05,FR,brainstorming,grateful,General Knowledge,143.43678761685328,0.4113490135751512,0.606708242800501,0.7012553956980796,0.3741053950359901,0.3741053950359901,0.0,23,✅ Efficient Collaborator,16.29135,8.5301285,7,0,0
3996,1,e29d94ae806b2cf7,2024-05-16,FR,creative_writing,curious,Business Strategy,54.38214088365848,0.06137032760515192,0.7648967584771098,0.8623523791085064,0.19515615594466956,0.19515615594466956,0.0,55,✅ Efficient Collaborator,9.171258,-7.529973,7,0,0
3996,2,e29d94ae806b2cf7,2024-04-05,FR,learning,frustrated,Coding Help,354.7185777907167,0.6059730258513472,0.7076065084079394,0.7247472985432956,0.7500272028877504,0.7500272028877504,0.0,40,🎯 Engaged Enthusiast,11.825371,-2.1043086,7,0,0
3996,3,e29d94ae806b2cf7,2024-03-04,FR,brainstorming,neutral,Travel Planning,132.9061322883043,0.4033226380970347,0.6780383046242984,0.5896231108279257,0.8807963088498262,0.8807963088498262,0.0,20,📚 Curious Learner,-3.0361762,9.06013,7,0,0
3996,4,e29d94ae806b2cf7,2024-08-29,FR,explanation_request,curious,Entertainment,482.730770082879,0.3301434914408221,0.7976326395132881,0.8065244521588286,0.19972307367393738,0.19972307367393738,0.0,17,📚 Curious Learner,-4.6074543,-4.778862,7,0,0
3996,5,e29d94ae806b2cf7,2024-01-22,FR,coding_help,anxious,Business Strategy,54.697956257615296,0.35513974306464535,0.7917045943533819,0.789253980093592,0.07307948841604633,0.07307948841604633,0.0,48,❓ Confused Explorer,-7.1019707,-7.6583905,7,0,0
3996,6,e29d94ae806b2cf7,2024-07-12,FR,problem_solving,neutral,Learning & Education,380.6385885962654,0.6503466089450259,0.8966696483208209,0.7271091567021296,-0.07555443247858407,0.0,0.07555443247858407,10,✅ Efficient Collaborator,4.944029,17.495096,7,0,0
3996,7,e29d94ae806b2cf7,2024-06-06,FR,explanation_request,neutral,News & Current Events,92.26557441387925,0.33414377813371066,0.6467941193572863,0.701808906490519,0.524468067217222,0.524468067217222,0.0,17,📚 Curious Learner,-3.5794492,-1.9837767,7,0,0
3997,0,ad0611ee55b4b2fb,2024-01-13,FR,creative_writing,confused,General Knowledge,177.6607547778609,0.06022962775898368,0.5564824595817773,0.5830262134706439,-0.3398786728848873,0.0,0.3398786728848873,63,😞 Frustrated User,5.521181,-8.286373,11,0,1
3997,1,ad0611ee55b4b2fb,2024-12-10,FR,brainstorming,neutral,Technical Support,121.10064972391119,0.16338465957911866,0.440503174883547,0.5410577420093745,-0.799944279361947,0.0,0.799944279361947,58,✅ Efficient Collaborator,-1.9478887,8.829939,11,0,0
3997,2,ad0611ee55b4b2fb,2024-01-02,FR,explanation_request,satisfied,General Knowledge,172.57880098175764,0.1939818545182687,0.538810532484763,0.5869997781138125,-0.26958546352454826,0.0,0.26958546352454826,1,🧐 Skeptical Critic,-3.9540093,0.4687953,11,0,0
3997,3,ad0611ee55b4b2fb,2024-01-05,FR,explanation_request,confused,Other,237.91094003683165,0.10339056951066139,0.4276290524594408,0.34863606074841447,-0.3823425334728876,0.0,0.3823425334728876,0,😞 Frustrated User,-0.8067932,-0.16051438,11,0,0
3997,4,ad0611ee55b4b2fb,2024-06-16,FR,problem_solving,disappointed,General Knowledge,415.0897791183427,0.6070330281747679,0.42694134372257536,0.48961339220565525,-0.25986796967910214,0.0,0.25986796967910214,18,✅ Efficient Collaborator,-0.34255478,17.300158,11,0,1
3997,5,ad0611ee55b4b2fb,2024-04-20,FR,problem_solving,excited,General Knowledge,35.13762862239557,0.5748809781346266,0.3347942736499142,0.5413135317167063,0.6904892837647789,0.6904892837647789,0.0,4,⚖️ Balanced User,8.096076,11.828652,11,0,1
3997,6,ad0611ee55b4b2fb,2024-09-02,FR,advice_seeking,confused,Personal Development,140.320084677283,0.25551136714487244,0.5189609295590775,0.4287787451857761,0.5488461491088569,0.5488461491088569,0.0,6,⚖️ Balanced User,12.225208,-5.761194,11,0,0
3997,7,ad0611ee55b4b2fb,2024-11-25,FR,problem_solving,disappointed,Creative Writing,112.2466977863207,0.5213931993545871,0.3812863578956718,0.34746218459227546,-0.10563607043490998,0.0,0.10563607043490998,18,✅ Efficient Collaborator,-0.33660376,17.309278,11,0,0
3997,8,ad0611ee55b4b2fb,2024-11-29,FR,learning,neutral,Personal Development,97.86430146811264,0.509248659556813,0.26469324882707473,0.3992422507412262,-0.05443993418997599,0.0,0.05443993418997599,33,😞 Frustrated User,16.756447,0.46717963,11,0,0
3997,9,ad0611ee55b4b2fb,2024-03-15,FR,information_seeking,neutral,Math & Science,47.45319551099041,0.3750057980439059,0.467981314886307,0.3777768953396267,0.10362672931790778,0.10362672931790778,0.0,34,😞 Frustrated User,12.672543,8.084542,11,0,0
3997,10,ad0611ee55b4b2fb,2024-10-02,FR,task_completion,curious,General Knowledge,151.35715823159143,0.5030806388952757,0.5181695228622675,0.35982063724893004,-0.5372550476937876,0.0,0.5372550476937876,51,🧐 Skeptical Critic,7.125132,4.4809866,11,0,0
3997,11,ad0611ee55b4b2fb,2024-09-29,FR,coding_help,neutral,Creative Writing,164.14279550114622,0.2651476876340886,0.43647615288508046,0.4351915246444996,-0.30910005883355884,0.0,0.30910005883355884,49,😞 Frustrated User,-6.2096467,3.974282,11,0,1
3998,0,e64f7f3045c6cf33,2024-12-19,AU,learning,neutral,Entertainment,82.83065817844266,0.22318207930588072,0.2379289279037271,0.19071003110571058,-0.6578501624150939,0.0,0.6578501624150939,33,😞 Frustrated User,16.938501,0.2111832,6,0,0
3998,1,e64f7f3045c6cf33,2024-02-06,AU,explanation_request,grateful,Business Strategy,146.58087361285627,0.14015697152851014,0.3382779506306795,0.5264326512369037,-0.5521663609743139,0.0,0.5521663609743139,15,🧐 Skeptical Critic,19.00104,11.757329,6,0,0
3998,2,e64f7f3045c6cf33,2024-05-23,AU,brainstorming,curious,Other,129.2298237512195,0.3668334190111137,0.5008121250155866,0.26778174564670504,0.08885027332334366,0.08885027332334366,0.0,21,⚖️ Balanced User,-1.9659382,11.4354105,6,0,0
3998,3,e64f7f3045c6cf33,2024-08-13,AU,coding_help,neutral,Other,60.57086491456322,0.4963265712880821,0.3459835362024586,0.34276682457272917,-0.244743355902393,0.0,0.244743355902393,57,✅ Efficient Collaborator,-5.7542114,4.087575,6,0,0
3998,4,e64f7f3045c6cf33,2024-02-29,AU,creative_writing,frustrated,News & Current Events,55.49486036030905,0.350939912451505,0.27534346231620965,0.3066026841423654,-0.7971437250477604,0.0,0.7971437250477604,63,😞 Frustrated User,-0.79291785,-6.1615787,6,0,0
3998,5,e64f7f3045c6cf33,2024-11-06,AU,casual_chat,neutral,Health & Wellness,34.65709001152929,0.5817013471499762,0.13801988700974704,0.3154908135622248,-0.5929231619761407,0.0,0.5929231619761407,37,😞 Frustrated User,5.1160645,10.748993,6,0,0
3998,6,e64f7f3045c6cf33,2024-08-21,AU,creative_writing,satisfied,Math & Science,73.25418327931126,0.4323340333516996,0.4599923594520383,0.36418747060179435,0.1843364462716438,0.1843364462716438,0.0,63,😞 Frustrated User,2.5415854,-8.033948,6,0,0
3999,0,df346254ff17b395,2024-04-06,IN,creative_writing,neutral,Learning & Education,104.83011467887631,0.5663197489242379,0.8552805476528302,0.5932653224414419,0.7162999073515266,0.7162999073515266,0.0,47,📚 Curious Learner,3.987676,-5.561193,11,0,1
3999,1,df346254ff17b395,2024-03-17,IN,advice_seeking,neutral,Business Strategy,45.12040532708698,0.46111316946328523,0.7618881532906688,0.6783481863604797,0.3884983141126184,0.3884983141126184,0.0,31,✅ Efficient Collaborator,2.9130163,-0.34747377,11,0,1
3999,2,df346254ff17b395,2024-02-16,IN,advice_seeking,neutral,Entertainment,52.82479027682368,0.20595120923481972,0.6672019162791208,0.8438860670397833,0.11050250994958777,0.11050250994958777,0.0,31,✅ Efficient Collaborator,3.5384686,-0.31224418,11,0,0
3999,3,df346254ff17b395,2024-11-16,IN,brainstorming,satisfied,Learning & Education,532.5201082193396,0.45663135692982465,0.46953421216657565,0.7525575650455962,0.3359146103492302,0.3359146103492302,0.0,20,📚 Curious Learner,-5.912958,10.899519,11,0,1
3999,4,df346254ff17b395,2024-03-11,IN,problem_solving,satisfied,Career Advice,55.496544958867865,0.2874369749647395,0.67439727242471,0.6867705326805734,-0.04512923230495908,0.0,0.04512923230495908,11,😊 Optimistic Explorer,7.805173,15.614136,11,0,0
3999,5,df346254ff17b395,2024-03-19,IN,creative_writing,satisfied,Travel Planning,36.27347875643412,0.37575465952232023,0.5957289814879175,0.6339541728876544,0.5479701327047776,0.5479701327047776,0.0,54,❓ Confused Explorer,2.7030077,-8.273437,11,0,0
3999,6,df346254ff17b395,2024-01-18,IN,advice_seeking,neutral,Personal Development,154.19976224486987,0.40310781291203984,0.6472991473970504,0.5163727530878586,-0.13745809167617318,0.0,0.13745809167617318,39,⚖️ Balanced User,3.5886228,-0.58927405,11,0,0
3999,7,df346254ff17b395,2024-04-15,IN,creative_writing,satisfied,Learning & Education,124.5248812218694,0.36629495204301105,0.6013868209402345,0.6679926657398956,0.5799088689150252,0.5799088689150252,0.0,54,❓ Confused Explorer,2.6950486,-8.329257,11,0,0
3999,8,df346254ff17b395,2024-10-02,IN,brainstorming,anxious,Learning & Education,199.71315262960053,0.37652908497931004,0.6544851457611455,0.7103967693649682,0.7613263057905516,0.7613263057905516,0.0,12,⚖️ Balanced User,0.55297637,-4.6306252,11,0,0
3999,9,df346254ff17b395,2024-03-17,IN,task_completion,anxious,News & Current Events,137.6507895025171,0.345525290985064,0.7124784907499628,0.6730875152071827,0.04439757801318034,0.04439757801318034,0.0,61,🧐 Skeptical Critic,7.6020794,-5.4651084,11,0,1
3999,10,df346254ff17b395,2024-11-15,IN,problem_solving,frustrated,Coding Help,268.7186264718032,0.2807816048335241,0.5964758531235849,0.657140234808863,0.25203596370236525,0.25203596370236525,0.0,11,😊 Optimistic Explorer,2.0668058,14.997055,11,0,0
3999,11,df346254ff17b395,2024-07-31,IN,brainstorming,neutral,Career Advice,115.98500858140886,0.8105625129180142,0.6098383718097371,0.6661723807574496,0.20737284889052654,0.20737284889052654,0.0,21,⚖️ Balanced User,-2.9717026,8.747862,11,0,0
4000,0,69b3c51efe64c266,2024-02-09,CA,information_seeking,anxious,Product Recommendations,44.67767292968701,0.3802134071475676,0.9274001135178597,0.6535659876379407,0.14723792725211013,0.14723792725211013,0.0,27,✅ Efficient Collaborator,8.753244,-11.18476,3,0,0
4000,1,69b3c51efe64c266,2024-05-07,CA,brainstorming,grateful,Entertainment,173.77704266714545,0.059009142025744046,0.7826794893527673,0.6256304704822988,0.37898036533261614,0.37898036533261614,0.0,23,✅ Efficient Collaborator,16.288847,8.550839,3,0,0
4000,2,69b3c51efe64c266,2024-10-18,CA,coding_help,neutral,Personal Development,164.70949575246732,0.49866841052181443,0.7409497410094985,0.7229748896143509,-0.08178991997819246,0.0,0.08178991997819246,57,✅ Efficient Collaborator,-5.7616124,3.8027217,3,0,0
4000,3,69b3c51efe64c266,2024-08-31,CA,creative_writing,curious,Other,91.92168213930194,0.1990191098524003,0.6075017024933848,0.6581974965689089,0.38919404056565293,0.38919404056565293,0.0,62,🧐 Skeptical Critic,9.122041,-7.3713465,3,0,1
4001,0,819fdb85bd66a0b0,2024-03-15,BR,learning,anxious,News & Current Events,203.17606889748222,0.04883354187799987,0.631418229785939,0.8082773209562634,0.11057892193622915,0.11057892193622915,0.0,40,🎯 Engaged Enthusiast,2.019992,-11.596446,5,0,0
4001,1,819fdb85bd66a0b0,2024-12-26,BR,explanation_request,neutral,Health & Wellness,94.34339160770344,0.6114813605621365,0.8294080994515733,0.5657597544581416,0.33915094095908405,0.33915094095908405,0.0,17,📚 Curious Learner,-3.5076945,-1.8089658,5,0,0
4001,2,819fdb85bd66a0b0,2024-11-03,BR,casual_chat,disappointed,Product Recommendations,41.82948268818093,0.21018085716796123,0.7253089555278469,0.533369716896866,-0.4117855811977913,0.0,0.4117855811977913,37,😞 Frustrated User,-3.9068313,14.114086,5,0,1
4001,3,819fdb85bd66a0b0,2024-07-04,BR,task_completion,satisfied,Technical Support,162.1980430752547,0.4901488357150317,0.6880538923078146,0.7506298561726208,0.3206794930886315,0.3206794930886315,0.0,59,✅ Efficient Collaborator,3.4267387,4.980574,5,0,0
4001,4,819fdb85bd66a0b0,2024-04-12,BR,casual_chat,frustrated,Technical Support,166.96053646949215,0.32158366174697933,0.8201364234432784,0.622817287977653,0.03247551381483177,0.03247551381483177,0.0,29,⚖️ Balanced User,0.44884893,6.9715357,5,0,0
